kind,name,source,handler,auth_dependencies,review_status,test_evidence
rpc,redirect.list,daemon/handlers_redirect.py,list_redirects,kernel-peer-uid; root-credential; policy=account_and_domain,reviewed-tested,"Source: account/domain binding, row scopes, redirect/status/CIDR/allowlist validation, OLS rule interpolation, escaped maintenance HTML, generated bypass token and private custom-page writer; 204 grouped route/policy/domain tests. Failed OLS applies return errors; DB retains desired settings (not a claim of transactional rollback)."
rpc,redirect.update,daemon/handlers_redirect.py,update_redirect,kernel-peer-uid; root-credential; policy=account_and_domain,reviewed-tested,"Source: account/domain binding, row scopes, redirect/status/CIDR/allowlist validation, OLS rule interpolation, escaped maintenance HTML, generated bypass token and private custom-page writer; 204 grouped route/policy/domain tests. Failed OLS applies return errors; DB retains desired settings (not a claim of transactional rollback)."
rpc,redis.connection_info,daemon/redisacct.py,get_connection_info,kernel-peer-uid; root-credential; policy=account_username,reviewed-fixed,"Source: account/app ID binding, command UID, validators, root-owned unit/env, BEGIN IMMEDIATE shared port allocation, encrypted environment and teardown; bbe5cbe/3a309e9; 66 application plus 40 command tests; 204 grouped route/policy/domain tests; real Redis socket UID canary. Generated-unit log canary recorded under BSA-2026-048."
rpc,redis.disable,daemon/redisacct.py,disable_redis,kernel-peer-uid; root-credential; policy=account_username,reviewed-fixed,"Source: account/app ID binding, command UID, validators, root-owned unit/env, BEGIN IMMEDIATE shared port allocation, encrypted environment and teardown; bbe5cbe/3a309e9; 66 application plus 40 command tests; 204 grouped route/policy/domain tests; real Redis socket UID canary. Generated-unit log canary recorded under BSA-2026-048."
rpc,redis.enable,daemon/redisacct.py,enable_redis,kernel-peer-uid; root-credential; policy=account_username,reviewed-fixed,"Source: account/app ID binding, command UID, validators, root-owned unit/env, BEGIN IMMEDIATE shared port allocation, encrypted environment and teardown; bbe5cbe/3a309e9; 66 application plus 40 command tests; 204 grouped route/policy/domain tests; real Redis socket UID canary. Generated-unit log canary recorded under BSA-2026-048."
rpc,redis.flush,daemon/redisacct.py,flush,kernel-peer-uid; root-credential; policy=account_username,reviewed-fixed,"Source: account/app ID binding, command UID, validators, root-owned unit/env, BEGIN IMMEDIATE shared port allocation, encrypted environment and teardown; bbe5cbe/3a309e9; 66 application plus 40 command tests; 204 grouped route/policy/domain tests; real Redis socket UID canary. Generated-unit log canary recorded under BSA-2026-048."
rpc,redis.set_mem_limit,daemon/redisacct.py,set_mem_limit,kernel-peer-uid; root-credential; policy=account_username,reviewed-fixed,"Source: account/app ID binding, command UID, validators, root-owned unit/env, BEGIN IMMEDIATE shared port allocation, encrypted environment and teardown; bbe5cbe/3a309e9; 66 application plus 40 command tests; 204 grouped route/policy/domain tests; real Redis socket UID canary. Generated-unit log canary recorded under BSA-2026-048."
rpc,redis.status,daemon/redisacct.py,get_status,kernel-peer-uid; root-credential; policy=account_username,reviewed-fixed,"Source: account/app ID binding, command UID, validators, root-owned unit/env, BEGIN IMMEDIATE shared port allocation, encrypted environment and teardown; bbe5cbe/3a309e9; 66 application plus 40 command tests; 204 grouped route/policy/domain tests; real Redis socket UID canary. Generated-unit log canary recorded under BSA-2026-048."
rpc,reseller.account.create,daemon/resellers.py,create_account,kernel-peer-uid; root-credential; policy=reseller_self_or_owned_account,reviewed-tested,SECURITY-AUDIT-REVIEW-2026-09-24.md; lifecycle-dns-review-tests.log (140 passed); outbound-security-tests.log (227 passed); root RPC role/ownership matrix. Deployment acceptance separate.
rpc,reseller.account.lifecycle,daemon/resellers.py,lifecycle,kernel-peer-uid; root-credential; policy=reseller_self_or_owned_account,reviewed-tested,SECURITY-AUDIT-REVIEW-2026-09-24.md; lifecycle-dns-review-tests.log (140 passed); outbound-security-tests.log (227 passed); root RPC role/ownership matrix. Deployment acceptance separate.
rpc,reseller.create,daemon/resellers.py,create_reseller,kernel-peer-uid; root-credential; policy=global_admin,reviewed-tested,SECURITY-AUDIT-REVIEW-2026-09-24.md; lifecycle-dns-review-tests.log (140 passed); outbound-security-tests.log (227 passed); root RPC role/ownership matrix. Deployment acceptance separate.
rpc,reseller.dashboard,daemon/resellers.py,dashboard,kernel-peer-uid; root-credential; policy=reseller_self_or_owned_account,reviewed-tested,SECURITY-AUDIT-REVIEW-2026-09-24.md; lifecycle-dns-review-tests.log (140 passed); outbound-security-tests.log (227 passed); root RPC role/ownership matrix. Deployment acceptance separate.
rpc,reseller.list,daemon/resellers.py,list_resellers,kernel-peer-uid; root-credential; policy=global_admin,reviewed-tested,SECURITY-AUDIT-REVIEW-2026-09-24.md; lifecycle-dns-review-tests.log (140 passed); outbound-security-tests.log (227 passed); root RPC role/ownership matrix. Deployment acceptance separate.
rpc,reseller.plan.create,daemon/resellers.py,create_plan,kernel-peer-uid; root-credential; policy=global_admin,reviewed-tested,SECURITY-AUDIT-REVIEW-2026-09-24.md; lifecycle-dns-review-tests.log (140 passed); outbound-security-tests.log (227 passed); root RPC role/ownership matrix. Deployment acceptance separate.
rpc,reseller.plan.delete,daemon/resellers.py,delete_plan,kernel-peer-uid; root-credential; policy=global_admin,reviewed-tested,SECURITY-AUDIT-REVIEW-2026-09-24.md; lifecycle-dns-review-tests.log (140 passed); outbound-security-tests.log (227 passed); root RPC role/ownership matrix. Deployment acceptance separate.
rpc,reseller.plan.list,daemon/resellers.py,list_plans,kernel-peer-uid; root-credential; policy=global_admin,reviewed-tested,SECURITY-AUDIT-REVIEW-2026-09-24.md; lifecycle-dns-review-tests.log (140 passed); outbound-security-tests.log (227 passed); root RPC role/ownership matrix. Deployment acceptance separate.
rpc,reseller.plan.update,daemon/resellers.py,update_plan,kernel-peer-uid; root-credential; policy=global_admin,reviewed-tested,SECURITY-AUDIT-REVIEW-2026-09-24.md; lifecycle-dns-review-tests.log (140 passed); outbound-security-tests.log (227 passed); root RPC role/ownership matrix. Deployment acceptance separate.
rpc,reseller.update,daemon/resellers.py,update_reseller,kernel-peer-uid; root-credential; policy=global_admin,reviewed-tested,SECURITY-AUDIT-REVIEW-2026-09-24.md; lifecycle-dns-review-tests.log (140 passed); outbound-security-tests.log (227 passed); root RPC role/ownership matrix. Deployment acceptance separate.
rpc,services.control,daemon/servicemgr.py,control_service,kernel-peer-uid; root-credential; policy=global_admin,reviewed-tested,"Manual router-to-handler review: admin-only root policy, fixed command/service allowlists, validated identifiers/CIDRs/settings, bound SQL, scoped IP ownership, root-controlled configuration/credential files, OLS no-store reveal, sandboxed template preview. 247 route/service/whitelist, 81 network, 23 dispatch/reconcile, 77 lifecycle/package, 57 mailqueue/template/IP/OLS, 36 monitor/audit tests; 251 audit-export/role tests. See SECURITY-AUDIT-REVIEW-2026-09-24.md for deployment and limitations."
rpc,services.list,daemon/servicemgr.py,list_services,kernel-peer-uid; root-credential; policy=global_admin,reviewed-tested,"Manual router-to-handler review: admin-only root policy, fixed command/service allowlists, validated identifiers/CIDRs/settings, bound SQL, scoped IP ownership, root-controlled configuration/credential files, OLS no-store reveal, sandboxed template preview. 247 route/service/whitelist, 81 network, 23 dispatch/reconcile, 77 lifecycle/package, 57 mailqueue/template/IP/OLS, 36 monitor/audit tests; 251 audit-export/role tests. See SECURITY-AUDIT-REVIEW-2026-09-24.md for deployment and limitations."
rpc,services.status,daemon/servicemgr.py,get_service,kernel-peer-uid; root-credential; policy=global_admin,reviewed-tested,"Manual router-to-handler review: admin-only root policy, fixed command/service allowlists, validated identifiers/CIDRs/settings, bound SQL, scoped IP ownership, root-controlled configuration/credential files, OLS no-store reveal, sandboxed template preview. 247 route/service/whitelist, 81 network, 23 dispatch/reconcile, 77 lifecycle/package, 57 mailqueue/template/IP/OLS, 36 monitor/audit tests; 251 audit-export/role tests. See SECURITY-AUDIT-REVIEW-2026-09-24.md for deployment and limitations."
rpc,sitestats.admin_summary,daemon/sitestats.py,get_admin_summary,kernel-peer-uid; root-credential; policy=global_admin,reviewed-fixed,"Source review plus 41 SSL tests, 8 final real-VM ACME hook tests, actual hosted/webmail HTTP challenge success/cleanup, locked idempotent renewal migration on both servers; 47 VM reporting tests, 24 focused parser/ownership cases, 25 HTTP/root scope cases. See SECURITY-AUDIT-REVIEW-2026-09-24.md for resource budgets and limitations."
rpc,sitestats.configure_geoip,daemon/sitestats.py,configure_geoip,kernel-peer-uid; root-credential; policy=global_admin,reviewed-fixed,"Source review plus 41 SSL tests, 8 final real-VM ACME hook tests, actual hosted/webmail HTTP challenge success/cleanup, locked idempotent renewal migration on both servers; 47 VM reporting tests, 24 focused parser/ownership cases, 25 HTTP/root scope cases. See SECURITY-AUDIT-REVIEW-2026-09-24.md for resource budgets and limitations."
rpc,sitestats.get,daemon/sitestats.py,get_stats,kernel-peer-uid; root-credential; policy=account_and_domain,reviewed-fixed,"Source review plus 41 SSL tests, 8 final real-VM ACME hook tests, actual hosted/webmail HTTP challenge success/cleanup, locked idempotent renewal migration on both servers; 47 VM reporting tests, 24 focused parser/ownership cases, 25 HTTP/root scope cases. See SECURITY-AUDIT-REVIEW-2026-09-24.md for resource budgets and limitations."
rpc,sitestats.refresh,daemon/server.py,<lambda>,kernel-peer-uid; root-credential; policy=root_internal,reviewed-fixed,"Source review plus 41 SSL tests, 8 final real-VM ACME hook tests, actual hosted/webmail HTTP challenge success/cleanup, locked idempotent renewal migration on both servers; 47 VM reporting tests, 24 focused parser/ownership cases, 25 HTTP/root scope cases. See SECURITY-AUDIT-REVIEW-2026-09-24.md for resource budgets and limitations."
rpc,slowquery.bootstrap,daemon/slowquery.py,bootstrap_slow_query_log,kernel-peer-uid; root-credential; policy=global_admin,reviewed-tested,"Manual router-to-handler review: admin-only root policy, fixed command/service allowlists, validated identifiers/CIDRs/settings, bound SQL, scoped IP ownership, root-controlled configuration/credential files, OLS no-store reveal, sandboxed template preview. 247 route/service/whitelist, 81 network, 23 dispatch/reconcile, 77 lifecycle/package, 57 mailqueue/template/IP/OLS, 36 monitor/audit tests; 251 audit-export/role tests. See SECURITY-AUDIT-REVIEW-2026-09-24.md for deployment and limitations."
rpc,slowquery.list,daemon/slowquery.py,list_slow_queries,kernel-peer-uid; root-credential; policy=global_admin,reviewed-tested,"Manual router-to-handler review: admin-only root policy, fixed command/service allowlists, validated identifiers/CIDRs/settings, bound SQL, scoped IP ownership, root-controlled configuration/credential files, OLS no-store reveal, sandboxed template preview. 247 route/service/whitelist, 81 network, 23 dispatch/reconcile, 77 lifecycle/package, 57 mailqueue/template/IP/OLS, 36 monitor/audit tests; 251 audit-export/role tests. See SECURITY-AUDIT-REVIEW-2026-09-24.md for deployment and limitations."
rpc,slowquery.status,daemon/slowquery.py,get_status,kernel-peer-uid; root-credential; policy=global_admin,reviewed-tested,"Manual router-to-handler review: admin-only root policy, fixed command/service allowlists, validated identifiers/CIDRs/settings, bound SQL, scoped IP ownership, root-controlled configuration/credential files, OLS no-store reveal, sandboxed template preview. 247 route/service/whitelist, 81 network, 23 dispatch/reconcile, 77 lifecycle/package, 57 mailqueue/template/IP/OLS, 36 monitor/audit tests; 251 audit-export/role tests. See SECURITY-AUDIT-REVIEW-2026-09-24.md for deployment and limitations."
rpc,snapshot.destination.create,daemon/snapshot_jobs.py,create_destination,kernel-peer-uid; root-credential; policy=global_admin,reviewed-fixed,BSA-2026-081: snapshot source review; pre-fix restic symlink-ancestor canary reproduced root-read; ef847ae Landlock fix; tests/test_snapshot_storage.py and tests/test_snapshot_jobs.py 25 passed including SSH transport.
